50,1993,17,9,71,0,10.91,26.08,36.99,5
72,1993.1,18,9,72,0,12.16,30.33,42.49,8
18,1993.1,18,9,72,0,12.16,30.33,42.49,2
78,1993.1,18,9,72,0,12.16,30.33,42.49,8
89,1993.1,18,9,72,0,12.25,30.72,42.97,9
20,1993.1,18,8,70,0,11.28,26.24,37.52,2
93,1993.1,18,9,72,0,12.16,30.33,42.49,10
83,1993.1,18,9,72,0,12.16,30.33,42.49,9
85,1993.1,18,9,72,0,12.16,30.33,42.49,9
0.5,1993.1,17,9,71,0,10.91,26.08,36.99,1
32,1993.1,18,9,72,0,12.16,30.33,42.49,4
83,1993.1,18,9,72,0,12.16,30.33,42.49,9
86,1993.1,18,9,72,0,12.16,30.33,42.49,9
30,1993.1,18,9,72,0,12.16,30.33,42.49,3
79,1993.2,18,9,72,0,12.16,30.33,42.49,8
9,1993.2,18,9,72,0,12.16,30.33,42.49,1
95,1993.2,17,9,71,0,11.59,30.33,41.91,10
77,1993.2,18,9,72,0,12.16,30.33,42.49,8
76,1993.2,18,8,72,0,12.52,29.09,41.61,8
97,1993.2,18,9,72,0,12.16,30.33,42.49,10
74,1993.2,17,9,71,0,10.92,26.08,37,8
76,1993.2,17,9,71,0,10.79,26.6,37.38,8
90,1993.2,18,9,72,0,12.16,30.33,42.49,9
83,1993.2,18,9,72,0,12.16,30.33,42.49,9
85,1993.2,18,9,72,0,12.16,30.33,42.49,9
76,1993.2,18,9,72,0,12.16,30.33,42.49,8
99,1993.2,18,9,72,0,12.16,30.33,42.49,10
106,1993.2,18,9,72,0,12.16,30.33,42.49,0
103,1993.2,18,9,72,0,12.16,30.33,42.49,0
87,1993.2,18,9,72,0,12.16,30.33,42.49,9
82,1993.2,18,9,72,0,12.16,30.33,42.49,9
91,1993.2,18,9,72,0,12.16,30.33,42.49,10
91,1993.2,18,9,72,0,12.16,30.33,42.49,10
72,1993.2,18,9,72,0,12.16,30.33,42.49,8
82,1993.2,18,9,72,0,12.16,30.33,42.49,9
1,1993.2,18,9,72,0,12.16,30.33,42.49,1
45,1993.2,18,9,72,0,12.16,30.33,42.49,5
79,1993.2,18,9,72,0,12.16,30.33,42.49,8
70,1993.2,18,9,72,0,12.16,30.33,42.49,7
33,1993.2,18,9,72,0,12.16,30.33,42.49,4
73,1993.2,18,9,72,0,12.16,30.33,42.49,8
67,1993.2,20,9,72,0,12.95,30.33,43.28,7
83,1993.2,17,9,73,0,11.78,30.33,42.11,9
37,1993.2,18,9,72,0,12.16,30.33,42.49,4
93,1993.3,17,9,71,0,10.91,26.08,36.99,10
76,1993.3,17,9,73,0,11.78,30.33,42.11,8
0.5,1993.3,17,9,73,0,11.66,30.85,42.51,1
80,1993.3,19,9,73,0,14.61,30.25,44.86,8
89,1993.3,18,9,72,0,12.16,30.33,42.49,9
27,1993.9,17,8,73,0,11.67,30.26,41.93,3
0.5,1993.9,17,9,71,0,11.86,30.26,42.11,1
82,1994,18,9,72,0,12.17,30.26,42.43,9
2,1994,18,9,72,0,12.05,30.77,42.83,1
31,1994,18,9,72,0,12.17,30.26,42.43,4
76,1994,18,9,72,0,12.17,30.26,42.43,8
1,1994,15,9,73,0,11.48,30.26,41.73,1
0.5,1994,17,9,71,0,11.28,30.26,41.54,1
65,1994,18,9,72,0,12.17,30.26,42.43,7
99,1994,18,9,72,0,12.17,30.26,42.43,10
91,1994,18,9,72,0,12.17,30.26,42.43,10
87,1994,18,9,72,0,12.17,30.26,42.43,9
85,1994,17,9,71,0,11.6,30.25,41.86,9
90,1994,18,9,72,0,12.17,30.26,42.43,9
92,1994,18,9,72,0,12.17,30.26,42.43,10
26,1994,18,9,72,0,12.17,30.26,42.43,3
96,1994,19,9,71,0,12.32,30.26,42.58,10
80,1994,17,9,71,0,11.65,30.33,41.98,8
45,1994,18,9,72,0,12.17,30.26,42.43,5
88,1994,17,9,71,0,11.52,30.85,42.37,9
0.5,1994,18,9,70,0,11.76,30.26,42.01,1
70,1994,18,9,72,0,12.17,30.26,42.43,7
22,1994,18,9,72,0,12.17,30.26,42.43,3
28,1994.1,18,9,72,0,12.17,30.26,42.43,3
81,1994.1,18,9,72,0,12.17,30.26,42.43,9
78,1994.1,18,9,72,0,12.17,30.26,42.43,8
8,1994.1,18,9,72,0,12.17,30.26,42.43,1
15,1994.1,18,9,72,0,12.17,30.26,42.43,2
30,1994.1,18,9,72,0,12.17,30.26,42.43,3
95,1994.1,18,9,72,0,12.17,30.26,42.43,10
47,1994.1,16,8,70,0,10.1,26.08,36.18,5
3,1994.1,18,9,72,0,12.17,30.26,42.43,1
0.5,1994.1,18,9,72,0,12.17,30.26,42.43,1
79,1994.1,18,9,72,0,12.17,30.26,42.43,8
1,1994.1,18,9,72,0,12.17,30.26,42.43,1
0.5,1994.1,17,9,71,0,10.71,28.92,39.63,1
32,1994.1,18,9,72,0,12.17,30.26,42.43,4
11,1994.1,18,9,72,0,12.17,30.26,42.43,2
21,1994.1,18,9,72,0,12.17,30.26,42.43,3
0.5,1994.1,17,9,71,0,11.28,30.26,41.54,1
2,1994.1,18,9,72,0,12.17,30.26,42.43,1
6,1994.1,19,9,71,0,13.58,29.07,42.65,1
0.5,1994.1,19,9,73,0,12.36,30.26,42.62,1
0.5,1994.2,18,9,72,0,12.17,30.26,42.43,1
1,1994.2,18,9,72,0,12.14,30.26,42.4,1
76,1994.2,18,9,72,0,12.17,30.26,42.43,8
81,1994.2,18,9,72,0,12.17,30.26,42.43,9
2,1994.6,18,8,72,0,12.08,30.77,42.85,1
6,1994.8,18,9,72,0,11.77,30.25,42.02,1
23,1994.9,18,9,72,0,12.05,30.77,42.83,3
30,1994.9,19,9,71,0,12.3,29.9,42.2,3
18,1994.9,18,9,72,0,11.95,29.9,41.85,2
0.5,1995,18,8,72,0,11.96,29.9,41.86,1
20,1995,18,9,72,0,11.95,29.9,41.85,2
0.5,1995,18,9,72,0,11.95,29.9,41.85,1
1,1995,18,9,72,0,11.95,29.9,41.85,1
21,1995,18,8,72,0,12.27,30.01,42.27,3
72,1995,18,9,72,0,11.95,29.9,41.85,8
85,1995,18,9,72,0,11.84,30.55,42.39,9
84,1995,18,8,72,0,12.27,30.01,42.27,9
32,1995,18,9,72,0,11.89,30,41.9,4
88,1995,18,9,72,0,11.95,29.9,41.85,9
14,1995,18,9,72,0,11.95,29.9,41.85,2
21,1995,19,7,73,0,12.89,30.01,42.89,3
84,1995,18,9,72,0,11.95,29.9,41.85,9
1,1995,19,7,73,0,12.89,30.01,42.89,1
20,1995,18,8,72,0,12.27,30.01,42.27,2
7,1995.1,18,8,72,0,12.27,30.01,42.27,1
89,1995.1,18,9,72,0,11.95,29.9,41.85,9
85,1995.1,18,9,72,0,11.95,29.9,41.85,9
19,1995.1,18,9,72,0,11.95,29.9,41.85,2
4,1995.1,18,9,72,0,11.95,29.9,41.85,1
90,1995.1,18,8,72,0,12.27,30.01,42.27,9
19,1995.1,18,8,72,0,12.26,30.01,42.27,2
89,1995.1,18,9,72,0,11.95,29.9,41.85,9
59,1995.1,18,9,72,0,11.95,29.9,41.85,6
15,1995.1,18,8,72,0,12.27,30.01,42.27,2
1,1995.1,18,9,72,0,11.95,29.9,41.85,1
94,1995.1,18,9,72,0,11.83,30.42,42.25,10
36,1995.1,18,9,72,0,11.95,29.9,41.85,4
0.5,1995.1,16,8,72,0,11.36,30.01,41.37,1
87,1995.2,18,9,72,0,11.95,29.9,41.85,9
1,1995.2,18,8,72,0,12.27,30.01,42.27,1
2,1995.2,17,9,73,0,11.95,29.9,41.85,1
75,1995.2,18,9,72,0,11.95,29.9,41.85,8
0.5,1995.2,18,9,72,0,11.83,30.42,42.25,1
52,1995.2,18,9,72,0,11.83,30.42,42.25,6
20,1995.9,16,8,72,0,11.37,30.01,41.37,2
19,1995.9,16,8,72,0,11.36,30.01,41.37,2
19,1995.9,16,8,72,0,11.36,30.01,41.37,2
88,1996,16,8,72,0,11.36,30.01,41.37,9
94,1996,16,8,72,0,11.36,30.01,41.37,10
83,1996,16,8,72,0,11.36,30.01,41.37,9
20,1996,16,7,72,0,11.37,30.01,41.38,2
22,1996,16,8,72,0,11.36,30.01,41.37,3
37,1996,16,8,72,0,11.36,30.01,41.37,4
0.5,1996,17,7,73,0,11.85,30.01,41.85,1
11,1996,16,8,72,0,11.36,30.01,41.37,2
0.5,1996,16,8,72,0,11.36,30.01,41.37,1
21,1996,17,7,73,0,13.81,29.97,43.78,3
89,1996,16,8,72,0,11.36,30.01,41.37,9
81,1996,16,8,72,0,11.36,30.01,41.37,9
80,1996,16,8,72,0,11.37,30.01,41.37,8
0.5,1996,17,8,73,0,11.72,30.01,41.73,1
87,1996,17,7,73,0,11.37,30.01,41.38,9
0.5,1996,17,8,73,0,11.25,30.01,41.26,1
0.5,1996.1,16,7,72,0,11.37,30.01,41.38,1
0.5,1996.1,16,8,72,0,11.37,30.01,41.38,1
60,1996.2,17,8,73,0,11.72,30.01,41.73,6
1,1996.2,17,8,71,0,12.62,27.49,40.11,1
18,1996.2,17,8,71,0,12.62,27.49,40.11,2
75,1996.2,18,8,70,0,12.93,27.49,40.42,8
18,1996.3,17,8,71,0,12.62,27.49,40.11,2
78,1996.9,18,10,70,0,13.53,27.72,41.24,8
18,1996.9,18,10,72,0,14.07,27.72,41.78,2
18,1996.9,15,8,71,0,12.23,27.49,39.72,2
17,1996.9,15,8,71,0,12.23,27.49,39.72,2
9,1996.9,19,10,71,0,14.39,27.72,42.1,1
12,1996.9,18,10,72,0,14.07,27.72,41.78,2
59,1996.9,18,11,70,0,13.57,27.72,41.29,6
0.5,1996.9,15,8,71,0,12.23,27.49,39.72,1
0.5,1996.9,17,9,71,0,13.39,27.34,40.72,1
19,1996.9,16,8,72,0,12.45,27.49,39.94,2
48,1996.9,15,8,71,0,12.23,27.49,39.72,5
21,1996.9,17,10,71,0,13.34,27.34,40.67,3
25,1996.9,15,8,71,0,11.04,27.49,38.53,3
65,1996.9,18,9,72,0,14.08,27.72,41.79,7
0.5,1996.9,19,11,71,0,14.37,27.72,42.08,1
41,1996.9,15,8,71,0,12.19,27.49,39.68,5
92,1996.9,19,11,71,0,14.37,27.72,42.08,10
89,1996.9,19,11,71,0,14.37,27.72,42.08,9
69,1996.9,15,8,71,0,12.23,27.49,39.72,7
71,1996.9,17,10,71,0,13.37,27.34,40.71,8
18,1996.9,15,8,71,0,12.23,27.49,39.72,2
63,1997,15,8,71,0,12.23,27.49,39.72,7
81,1997,15,8,71,0,12.23,27.49,39.72,9
